"pid","assessed_value"
3786,487801.869202527
3787,672099.827548343
3788,597235.550760919
3789,491920.343467074
3790,524169.35107205
3791,534811.332409858
3792,543602.569974737
3793,584421.889343541
3794,601653.409326467
3795,627142.859694931
3796,1313472.63500018
3797,525313.903437691
3798,569147.375910128
3799,478499.589378396
3800,534747.012209305
3801,591107.018163476
3802,1258247.14476055
3803,598739.700491643
3804,495752.56174414
3805,596190.418628735
3806,560543.68839978
3807,1742023.51636084
3808,527759.275718277
3809,591107.018163476
3810,553110.050199849
3811,834847.032699194
3812,544488.965261398
3813,642119.262324811
3814,492549.632488655
3815,521709.750812287
3816,1041129.85385606
3817,517407.89461334
3818,610716.332879884
3819,682545.654258065
3820,634353.098905593
3821,493783.076310593
3822,629936.003881366
3823,575756.239534884
3824,655100.725450501
3825,604302.616317966
3826,869317.493805305
3827,543023.041057897
3828,528898.452980515
3829,553796.268281215
3830,1014446.43121955
3831,528089.81906854
3832,611716.831816731
3833,549435.982643973
3834,521709.750812287
3835,579045.440768396
3836,949358.731295242
3837,635466.766969478
3838,1385543.4643448
3839,591053.270647418
3840,553912.234427934
3841,610480.968180162
3842,580898.988800674
3843,566950.25431763
3844,555741.644486025
3845,595479.972917095
3846,600067.619095438
3847,467888.196130995
3848,1003455.80510583
3849,764801.412365559
3850,700547.878470829
3851,519975.279868094
3852,431497.51545722
3853,604415.677248775
3854,579174.079338374
3855,551822.830718969
3856,540507.400098033
3857,619219.436875791
3858,516929.773614486
3859,644277.381069882
3860,529621.291688125
3861,555966.071135851
3862,536513.290011862
3863,549242.776201769
3864,537127.411739076
3865,483820.800900654
3866,590935.690624504
3867,611291.822813369
3868,624059.696276535
3869,595600.92839534
3870,664818.44131483
3871,713055.041225558
3872,464161.063632464
3873,558844.43843186
3874,487219.705256048
3875,623005.849090254
3876,681178.470832912
3877,555604.772715883
3878,821409.092548337
3879,518898.421905464
3880,518922.58195245
3881,549386.682940054
3882,566531.788852849
3883,1154055.86936149
3884,513333.466010489
3885,693424.167969182
3886,477601.364642174
3887,566429.131619223
3888,495562.222617865
3889,591532.125596674
3890,590327.402808745
3891,529777.058070038
3892,455441.026216018
3893,537499.811344077
3894,529015.557004478
3895,1328612.78358916
3896,547431.030659193
3897,1392889.30450158
3898,648123.933735789
3899,590308.373189703
3900,570717.84118459
3901,1307352.23083483
3902,503099.221071051
3903,507962.138418342
3904,505523.684234107
3905,596778.886160352
3906,576315.355432647
3907,545481.838994165
3908,589442.027210777
3909,519429.652997076
3910,544771.545897089
3911,612975.740156578
3912,540671.104058596
3913,499345.824759967
3914,845472.840579874
3915,482301.95533938
3916,521709.750812287
3917,566866.097404786
3918,593332.842463719
3919,488689.430576674
3920,499492.499598207
3921,565048.01015731
3922,553865.120600961
3923,495241.659098872
3924,616302.501287865
3925,600307.130614899
3926,558035.413765178
3927,488150.065572774
3928,517117.630202989
3929,1608194.51424796
3930,617476.195717222
3931,1074911.62785136
3932,594950.581560664
3933,730434.042951646
3934,905441.758632469
3935,554467.735830143
3936,530029.040768976
3937,527299.900409216
3938,606225.356076738
3939,538424.495192805
3940,722043.706300797
3941,498697.370717513
3942,514458.442037587
3943,535923.266826815
3944,1088980.25361888
3945,550967.939155362
3946,603784.234898125
3947,593014.652359601
3948,516373.32623156
3949,522068.771162799
3950,466196.829268455
3951,1147098.04810737
3952,700832.063469214
3953,584614.306136474
3954,503099.221071051
3955,623356.609168511
3956,466355.57805038
3957,685143.617103897
3958,545840.99515419
3959,507962.138418342
3960,1668613.33360611
3961,576624.219061089
3962,606772.82764833
3963,1041937.8914154
3964,497417.352200552
3965,647012.54683992
3966,388705.963297899
3967,920634.890708634
3968,1024696.1963381
3969,594739.300873511
3970,522047.996814432
3971,518790.01816834
3972,585293.880579837
3973,664133.261020158
3974,568540.201352342
3975,483272.323024425
3976,564326.737768524
3977,519182.724937941
3978,485447.104147793
3979,593014.652359601
3980,633327.971745076
3981,515065.929649642
3982,565643.276540593
3983,601019.778407323
3984,535416.532333396
3985,521852.614944315
3986,536783.444126065
3987,730961.379105321
3988,546580.669717062
3989,585920.507928882
3990,458843.438202063
3991,634107.177245232
3992,606827.284870377
3993,826567.77220711
3994,586142.068612088
3995,605032.245998539
3996,531763.511713169
3997,698806.546470994
3998,618857.250607094
3999,557714.26919967
4000,520047.805731251
4001,479990.165734541
4002,706705.512189639
4003,967673.220100799
4004,513941.11680383
4005,591203.293313248
4006,557446.787101928
4007,932896.865478325
4008,550507.164981405
4009,537660.487467579
4010,534929.601606691
4011,571924.133253693
4012,570350.318192802
4013,632033.548064718
4014,1302596.98187395
4015,470980.426424912
4016,451725.693500484
4017,582275.697326987
4018,543899.207345268
4019,521709.750812287
4020,534359.644569188
4021,624640.013664958
4022,572762.423582236
4023,608714.477966763
4024,485956.40696391
4025,539790.684064668
4026,604756.741282324
4027,399557.288045274
4028,817282.375586366
4029,544519.999781531
4030,677601.922213141
4031,583664.839300151
4032,509480.42373788
4033,723394.470758931
4034,650422.714664757
4035,587755.231407111
4036,571911.175166059
4037,937370.694702871
4038,508742.170127371
4039,1434931.56504517
4040,571486.801976752
4041,814542.350085817
4042,528898.452980515
4043,495684.538431074
4044,492404.095316638
4045,492404.095316638
4046,506760.06157277
4047,560718.17364031
4048,734842.040904683
4049,441290.592575663
4050,524279.420319687
4051,645178.598276541
4052,483508.370997076
4053,509394.998132309
4054,609548.012606102
4055,492404.095316638
4056,984579.653675428
4057,554377.883654529
4058,560437.362427452
4059,521934.574834372
4060,473549.160536394
4061,1345199.54392839
4062,494133.045435052
4063,535065.509041485
4064,575149.591335885
4065,515170.682334085
4066,530864.108294101
4067,406184.070148712
4068,629166.617627741
4069,510993.550703607
4070,508455.489133184
4071,868641.629324446
4072,598312.018347731
4073,524263.480012433
4074,524100.506909349
4075,622547.319174081
4076,458215.161986454
4077,500212.014560256
4078,491983.989563297
4079,935595.535987098
4080,594768.012295701
4081,1077438.79314446
4082,512427.156438848
4083,1248509.5951531
4084,558356.476917121
4085,646907.34954884
4086,747065.821454294
4087,570587.562156325
4088,633096.695787379
4089,543445.151483589
4090,545116.617642874
4091,552932.468751964
4092,563831.790954853
4093,509394.998132309
4094,588131.785292175
4095,528347.971668141
4096,732523.97869437
4097,529815.430376028
4098,499192.480342339
4099,769574.364198187
4100,570089.683209811
4101,544519.999781531
4102,558428.837251652
4103,1389415.57341883
4104,567623.729154556
4105,549367.916547618
4106,512273.08393494
4107,578907.088452926
4108,526476.358308434
4109,573132.361649935
4110,569867.989574207
4111,554934.840465943
4112,593859.893948204
4113,554899.88987417
4114,490180.106142975
4115,534537.669557963
4116,548488.842899062
4117,541257.591773201
4118,621872.275686681
4119,407467.710722943
4120,534949.449592727
4121,561813.649150469
4122,507592.634806212
4123,540355.38712153
4124,564160.906050608
4125,538295.465099829
4126,660949.401551939
4127,545572.93946939
4128,509536.449301048
4129,641726.013109051
4130,560253.590525847
4131,540723.919155576
4132,785910.589187179
4133,515480.056718269
4134,481274.112177549
4135,533868.027706553
4136,503510.320916236
4137,675929.563824089
4138,502094.464301321
4139,403564.011152178
4140,623321.315625118
4141,608936.684827417
4142,545946.024223035
4143,516477.97850553
4144,553320.014027363
4145,585516.656025648
4146,597851.709911147
4147,549408.254378615
4148,569333.051191614
4149,668737.043129526
4150,513333.466010489
4151,632112.85099434
4152,1279556.10728163
4153,610851.730254843
4154,505267.288719389
4155,565518.410906677
4156,1440697.8863826
4157,534834.722076469
4158,585921.859831094
4159,671271.707745785
4160,524681.473134525
4161,635460.58179863
4162,612645.319877952
4163,588798.211057456
4164,576489.620110451
4165,508370.946632285
4166,595940.35456049
4167,542842.164508113
4168,536950.458353325
4169,1511720.17262997
4170,583341.436689586
4171,571900.377150008
4172,552777.133114318
4173,723083.125392898
4174,794352.341423572
4175,585579.845156839
4176,772455.28698545
4177,514458.442037587
4178,759487.469147865
4179,737132.823242579
4180,545563.05295225
4181,627737.772584434
4182,560124.828389748
4183,527667.772193705
4184,743941.716397005
4185,1020027.43506614
4186,531385.012746267
4187,584614.306136474
4188,514367.149349298
4189,521941.860090512
4190,493269.012203055
4191,582967.939927185
4192,478517.767462564
4193,624298.157306662
4194,545211.813655177
4195,498256.390420193
4196,962658.999608533
4197,537165.583917003
4198,609014.899389549
4199,582711.853610109
4200,845411.369872582
4201,615276.23574923
4202,667137.368212924
4203,502455.149573463
4204,528898.452980515
4205,428489.690393905
4206,882047.350441405
4207,608131.862471186
4208,635717.915501668
4209,546381.843976613
4210,500516.811059594
4211,771758.1252533
4212,500332.300625867
4213,1035697.99303568
4214,741013.325150465
4215,564517.600558395
4216,584992.659701277
4217,593277.15680982
4218,558838.357726086
4219,677545.000413805
4220,555072.821403847
4221,512015.843425702
4222,501578.818791007
4223,563255.032983545
4224,591890.196040445
4225,492847.361092937
4226,477249.5887835
4227,578274.366251818
4228,1180844.91522106
4229,589677.993999103
4230,823802.813859563
4231,486038.104983226
4232,566732.819175997
4233,512097.263625739
4234,566828.187790183
4235,505962.036556336
4236,513718.179018491
4237,562717.337542568
4238,571053.365446759
4239,512015.843425702
4240,550447.214557433
4241,1835044.96153655
4242,502698.291468168
4243,497790.724277353
4244,448717.11809291
4245,867963.877034213
4246,505486.824124259
4247,636729.711250164
4248,428334.51975571
4249,482546.367460642
4250,552700.506670948
4251,544786.639521249
4252,568149.686261266
4253,593430.950729168
4254,399652.788527673
4255,530904.835313472
4256,502638.709612445
4257,529296.174011556
4258,518300.048651582
4259,554919.408070258
4260,629582.647651689
4261,632216.559912787
4262,710848.754218666
4263,506122.480400291
4264,506947.889679062
4265,627394.277072688
4266,575441.887615267
4267,789959.134416777
4268,711790.516142303
4269,510193.70531944
4270,565254.785041502
4271,565069.217109248
4272,483820.800900654
4273,614561.680824012
4274,515206.214122211
4275,551327.44059976
4276,907184.98154401
4277,570922.566536367
4278,628999.835217077
4279,564395.551621132
4280,592165.558822996
4281,558973.542542094
4282,536467.295402386
4283,684499.193691872
4284,510236.560213609
4285,743490.524751379
4286,544897.835136447
4287,571737.057012707
4288,564832.948879936
4289,513085.852107395
4290,569932.204769143
4291,824963.717786172
4292,584689.165150059
4293,594324.754007247
4294,612843.610763031
4295,475826.265428298
4296,601529.85883894
4297,912876.976222745
4298,573209.541842769
4299,584728.718932103
4300,624344.654881315
4301,625257.872288713
4302,537208.10950019
4303,510993.550703607
4304,479039.448639914
4305,519382.617403445
4306,510130.940291573
4307,1208194.87252166
4308,524083.010375786
4309,534582.22268868
4310,547348.257896238
4311,524090.555382525
4312,529777.058070038
4313,507962.138418342
4314,555461.12954614
4315,1212058.24639507
4316,541721.524118306
4317,510232.085350821
4318,567885.797755323
4319,540007.410702961
4320,663507.004951216
4321,511078.976309179
4322,550507.164981405
4323,644953.395544889
4324,531133.533389718
4325,622268.632093853
4326,774677.163864303
4327,1320438.84521956
4328,672567.125575867
4329,713864.74689231
4330,1121206.41042982
4331,736338.875582174
4332,506468.640851639
4333,519975.279868094
4334,504396.371202772
4335,563226.825523551
4336,538264.692817707
4337,574875.176747411
4338,435186.821428068
4339,543806.418623834
4340,732739.732644696
4341,400495.470561444
4342,468678.557477289
4343,839804.59417306
4344,578768.400641675
4345,501103.596116362
4346,495578.624788987
4347,485651.324630976
4348,577651.278722845
4349,568349.3621758
4350,535621.210743565
4351,671393.112836073
4352,572320.672779878
4353,551342.732570334
4354,1520271.99727122
4355,597553.720443358
4356,620806.695634889
4357,521547.200703607
4358,591442.825863346
4359,659131.188750758
4360,423918.482155383
